Date,Open,High,Low,Last,Volume,Status
08/07/2007,113020,113020,113020,113020,0
15/07/2007,113145,113145,113145,113145,0
22/07/2007,89666,89666,89666,89666,0
29/07/2007,93986,93986,93986,93986,0
05/08/2007,97435,97435,97435,97435,0
12/08/2007,99741,99741,99741,99741,0
19/08/2007,105264,105264,105264,105264,0
26/08/2007,109092,109092,109092,109092,0
02/09/2007,111339,111339,111339,111339,0
09/09/2007,100203,100203,100203,100203,0
16/09/2007,97266,97266,97266,97266,0
23/09/2007,110892,110892,110892,110892,0
30/09/2007,132913,132913,132913,132913,0
07/10/2007,118766,118766,118766,118766,0
14/10/2007,89066,89066,89066,89066,0
21/10/2007,90345,90345,90345,90345,0
28/10/2007,95100,95100,95100,95100,0
04/11/2007,111351,111351,111351,111351,0
11/11/2007,141506,141506,141506,141506,0
18/11/2007,149629,149629,149629,149629,0
25/11/2007,159308,159308,159308,159308,0
02/12/2007,164509,164509,164509,164509,0
09/12/2007,177450,177450,177450,177450,0
16/12/2007,183668,183668,183668,183668,0
23/12/2007,212563,212563,212563,212563,0
30/12/2007,219630,219630,219630,219630,0
06/01/2008,225186,225186,225186,225186,0
13/01/2008,236555,236555,236555,236555,0
20/01/2008,232998,232998,232998,232998,0
27/01/2008,238162,238162,238162,238162,0
03/02/2008,213560,213560,213560,213560,0
10/02/2008,228027,228027,228027,228027,0
17/02/2008,232062,232062,232062,232062,0
24/02/2008,243404,243404,243404,243404,0
02/03/2008,267346,267346,267346,267346,0
09/03/2008,267616,267616,267616,267616,0
16/03/2008,263338,263338,263338,263338,0
23/03/2008,227810,227810,227810,227810,0
30/03/2008,186565,186565,186565,186565,0
06/04/2008,179217,179217,179217,179217,0
13/04/2008,207956,207956,207956,207956,0
20/04/2008,225130,225130,225130,225130,0
27/04/2008,216924,216924,216924,216924,0
04/05/2008,196548,196548,196548,196548,0
11/05/2008,212840,212840,212840,212840,0
18/05/2008,203263,203263,203263,203263,0
25/05/2008,206333,206333,206333,206333,0
01/06/2008,205684,205684,205684,205684,0
08/06/2008,200947,200947,200947,200947,0
15/06/2008,224925,224925,224925,224925,0
22/06/2008,212674,212674,212674,212674,0
29/06/2008,220321,220321,220321,220321,0
06/07/2008,206094,206094,206094,206094,0
13/07/2008,197867,197867,197867,197867,0
20/07/2008,167424,167424,167424,167424,0
27/07/2008,161946,161946,161946,161946,0
03/08/2008,162098,162098,162098,162098,0
10/08/2008,149746,149746,149746,149746,0
17/08/2008,129691,129691,129691,129691,0
24/08/2008,130224,130224,130224,130224,0
31/08/2008,128169,128169,128169,128169,0
07/09/2008,125102,125102,125102,125102,0
14/09/2008,122994,122994,122994,122994,0
21/09/2008,111123,111123,111123,111123,0
28/09/2008,120467,120467,120467,120467,0
05/10/2008,103830,103830,103830,103830,0
12/10/2008,86431,86431,86431,86431,0
19/10/2008,65177,65177,65177,65177,0
26/10/2008,50878,50878,50878,50878,0
02/11/2008,43753,43753,43753,43753,0
09/11/2008,42337,42337,42337,42337,0
16/11/2008,15140,15140,15140,15140,0
23/11/2008,17671,17671,17671,17671,0
30/11/2008,29850,29850,29850,29850,0
07/12/2008,24005,24005,24005,24005,0
14/12/2008,25399,25399,25399,25399,0
21/12/2008,37535,37535,37535,37535,0
28/12/2008,32467,32467,32467,32467,0
04/01/2009,41059,41059,41059,41059,0
11/01/2009,49442,49442,49442,49442,0
18/01/2009,41860,41860,41860,41860,0
25/01/2009,43253,43253,43253,43253,0
01/02/2009,34298,34298,34298,34298,0
08/02/2009,17482,17482,17482,17482,0
15/02/2009,12768,12768,12768,12768,0
22/02/2009,-8069,-8069,-8069,-8069,0
01/03/2009,-15741,-15741,-15741,-15741,0
08/03/2009,-9395,-9395,-9395,-9395,0
15/03/2009,21507,21507,21507,21507,0
22/03/2009,53989,53989,53989,53989,0
29/03/2009,65956,65956,65956,65956,0
05/04/2009,65433,65433,65433,65433,0
12/04/2009,63452,63452,63452,63452,0
19/04/2009,63733,63733,63733,63733,0
26/04/2009,26747,26747,26747,26747,0
03/05/2009,20086,20086,20086,20086,0
10/05/2009,67390,67390,67390,67390,0
17/05/2009,114423,114423,114423,114423,0
24/05/2009,145636,145636,145636,145636,0
31/05/2009,156857,156857,156857,156857,0
07/06/2009,170507,170507,170507,170507,0
14/06/2009,178054,178054,178054,178054,0
21/06/2009,147174,147174,147174,147174,0
28/06/2009,105288,105288,105288,105288,0
05/07/2009,94106,94106,94106,94106,0
12/07/2009,71176,71176,71176,71176,0
19/07/2009,58416,58416,58416,58416,0
26/07/2009,36861,36861,36861,36861,0
02/08/2009,33201,33201,33201,33201,0
09/08/2009,59530,59530,59530,59530,0
16/08/2009,66843,66843,66843,66843,0
23/08/2009,50560,50560,50560,50560,0
30/08/2009,36170,36170,36170,36170,0
06/09/2009,25133,25133,25133,25133,0
13/09/2009,19662,19662,19662,19662,0
20/09/2009,60567,60567,60567,60567,0
27/09/2009,69905,69905,69905,69905,0
04/10/2009,98271,98271,98271,98271,0
11/10/2009,134434,134434,134434,134434,0
18/10/2009,165415,165415,165415,165415,0
25/10/2009,183942,183942,183942,183942,0
01/11/2009,176086,176086,176086,176086,0
08/11/2009,189369,189369,189369,189369,0
15/11/2009,183978,183978,183978,183978,0
22/11/2009,198149,198149,198149,198149,0
29/11/2009,184797,184797,184797,184797,0
06/12/2009,213193,213193,213193,213193,0
13/12/2009,173175,173175,173175,173175,0
20/12/2009,192069,192069,192069,192069,0
27/12/2009,204165,204165,204165,204165,0
03/01/2010,192069,192069,192069,192069,0
10/01/2010,229886,229886,229886,229886,0
17/01/2010,235551,235551,235551,235551,0
24/01/2010,132320,132320,132320,132320,0
31/01/2010,94935,94935,94935,94935,0
07/02/2010,76110,76110,76110,76110,0
14/02/2010,39239,39239,39239,39239,0
21/02/2010,39281,39281,39281,39281,0
28/02/2010,57363,57363,57363,57363,0
07/03/2010,79693,79693,79693,79693,0
14/03/2010,75119,75119,75119,75119,0
21/03/2010,44889,44889,44889,44889,0
28/03/2010,18309,18309,18309,18309,0
04/04/2010,-5601,-5601,-5601,-5601,0
11/04/2010,-30020,-30020,-30020,-30020,0
18/04/2010,-33141,-33141,-33141,-33141,0
25/04/2010,-4718,-4718,-4718,-4718,0
02/05/2010,-17778,-17778,-17778,-17778,0
09/05/2010,44888,44888,44888,44888,0
16/05/2010,65252,65252,65252,65252,0
23/05/2010,50161,50161,50161,50161,0
30/05/2010,56522,56522,56522,56522,0
06/06/2010,51350,51350,51350,51350,0
13/06/2010,1363,1363,1363,1363,0
20/06/2010,-4112,-4112,-4112,-4112,0
27/06/2010,33192,33192,33192,33192,0
04/07/2010,-19821,-19821,-19821,-19821,0
11/07/2010,40947,40947,40947,40947,0
18/07/2010,119686,119686,119686,119686,0
25/07/2010,159853,159853,159853,159853,0
01/08/2010,147806,147806,147806,147806,0
08/08/2010,197723,197723,197723,197723,0
15/08/2010,246509,246509,246509,246509,0
22/08/2010,271239,271239,271239,271239,0
29/08/2010,283987,283987,283987,283987,0
05/09/2010,321576,321576,321576,321576,0
12/09/2010,341337,341337,341337,341337,0
19/09/2010,344107,344107,344107,344107,0
26/09/2010,344107,344107,344107,344107,0
03/10/2010,376465,376465,376465,376465,0
10/10/2010,358464,358464,358464,358464,0
17/10/2010,348739,348739,348739,348739,0
24/10/2010,350323,350323,350323,350323,0
31/10/2010,353708,353708,353708,353708,0
07/11/2010,353217,353217,353217,353217,0
14/11/2010,353109,353109,353109,353109,0
21/11/2010,317682,317682,317682,317682,0
28/11/2010,311569,311569,311569,311569,0
05/12/2010,311365,311365,311365,311365,0
12/12/2010,316182,316182,316182,316182,0
19/12/2010,335688,335688,335688,335688,0
26/12/2010,353903,353903,353903,353903,0
02/01/2011,369272,369272,369272,369272,0
09/01/2011,353337,353337,353337,353337,0
16/01/2011,352982,352982,352982,352982,0
23/01/2011,367369,367369,367369,367369,0
30/01/2011,370764,370764,370764,370764,0
06/02/2011,384207,384207,384207,384207,0
13/02/2011,383597,383597,383597,383597,0
20/02/2011,377524,377524,377524,377524,0
27/02/2011,400627,400627,400627,400627,0
06/03/2011,409444,409444,409444,409444,0
13/03/2011,386082,386082,386082,386082,0
20/03/2011,340233,340233,340233,340233,0
27/03/2011,311800,311800,311800,311800,0
03/04/2011,301170,301170,301170,301170,0
10/04/2011,327049,327049,327049,327049,0
17/04/2011,349723,349723,349723,349723,0
24/04/2011,366602,366602,366602,366602,0
01/05/2011,369093,369093,369093,369093,0
08/05/2011,337299,337299,337299,337299,0
15/05/2011,309037,309037,309037,309037,0
22/05/2011,306548,306548,306548,306548,0
29/05/2011,330316,330316,330316,330316,0
05/06/2011,346608,346608,346608,346608,0
12/06/2011,338509,338509,338509,338509,0
19/06/2011,353282,353282,353282,353282,0
26/06/2011,300365,300365,300365,300365,0
03/07/2011,225301,225301,225301,225301,0
10/07/2011,199360,199360,199360,199360,0
17/07/2011,217493,217493,217493,217493,0
24/07/2011,246035,246035,246035,246035,0
31/07/2011,248367,248367,248367,248367,0
07/08/2011,269378,269378,269378,269378,0
14/08/2011,254515,254515,254515,254515,0
21/08/2011,273260,273260,273260,273260,0
28/08/2011,275069,275069,275069,275069,0
04/09/2011,294247,294247,294247,294247,0
11/09/2011,303313,303313,303313,303313,0
18/09/2011,281078,281078,281078,281078,0
25/09/2011,247010,247010,247010,247010,0
02/10/2011,211766,211766,211766,211766,0
09/10/2011,193620,193620,193620,193620,0
16/10/2011,161140,161140,161140,161140,0
23/10/2011,160721,160721,160721,160721,0
30/10/2011,187561,187561,187561,187561,0
06/11/2011,192646,192646,192646,192646,0
13/11/2011,192646,192646,192646,192646,0
20/11/2011,207111,207111,207111,207111,0
27/11/2011,173905,173905,173905,173905,0
04/12/2011,145676,145676,145676,145676,0
11/12/2011,127680,127680,127680,127680,0
18/12/2011,124576,124576,124576,124576,0
25/12/2011,115678,115678,115678,115678,0
01/01/2012,131706,131706,131706,131706,0
08/01/2012,169083,169083,169083,169083,0
15/01/2012,202460,202460,202460,202460,0
22/01/2012,169621,169621,169621,169621,0
29/01/2012,150352,150352,150352,150352,0
05/02/2012,194398,194398,194398,194398,0
12/02/2012,213346,213346,213346,213346,0
19/02/2012,213751,213751,213751,213751,0
26/02/2012,190985,190985,190985,190985,0
04/03/2012,221619,221619,221619,221619,0
11/03/2012,255804,255804,255804,255804,0
18/03/2012,252292,252292,252292,252292,0
25/03/2012,274366,274366,274366,274366,0
01/04/2012,240202,240202,240202,240202,0
08/04/2012,211507,211507,211507,211507,0
15/04/2012,207843,207843,207843,207843,0
22/04/2012,158985,158985,158985,158985,0
29/04/2012,113527,113527,113527,113527,0
06/05/2012,120564,120564,120564,120564,0
13/05/2012,127574,127574,127574,127574,0
20/05/2012,89773,89773,89773,89773,0
27/05/2012,114865,114865,114865,114865,0
03/06/2012,70846,70846,70846,70846,0
10/06/2012,49813,49813,49813,49813,0
17/06/2012,47962,47962,47962,47962,0
24/06/2012,63271,63271,63271,63271,0
01/07/2012,104215,104215,104215,104215,0
08/07/2012,104215,104215,104215,104215,0
15/07/2012,192528,192528,192528,192528,0
22/07/2012,216078,216078,216078,216078,0
29/07/2012,264425,264425,264425,264425,0
05/08/2012,285961,285961,285961,285961,0
12/08/2012,281242,281242,281242,281242,0
19/08/2012,295147,295147,295147,295147,0
26/08/2012,322480,322480,322480,322480,0
02/09/2012,308710,308710,308710,308710,0
09/09/2012,315051,315051,315051,315051,0
16/09/2012,302524,302524,302524,302524,0
23/09/2012,290313,290313,290313,290313,0
30/09/2012,282202,282202,282202,282202,0
07/10/2012,280859,280859,280859,280859,0
14/10/2012,278421,278421,278421,278421,0
21/10/2012,282713,282713,282713,282713,0
28/10/2012,296244,296244,296244,296244,0
04/11/2012,260552,260552,260552,260552,0
11/11/2012,258448,258448,258448,258448,0
18/11/2012,237406,237406,237406,237406,0
25/11/2012,271173,271173,271173,271173,0
02/12/2012,268918,268918,268918,268918,0
09/12/2012,296814,296814,296814,296814,0
16/12/2012,254357,254357,254357,254357,0
23/12/2012,209746,209746,209746,209746,0
30/12/2012,171020,171020,171020,171020,0
06/01/2013,164063,164063,164063,164063,0
13/01/2013,149275,149275,149275,149275,0
20/01/2013,163494,163494,163494,163494,0
27/01/2013,178051,178051,178051,178051,0
03/02/2013,196404,196404,196404,196404,0
10/02/2013,214132,214132,214132,214132,0
17/02/2013,172109,172109,172109,172109,0
24/02/2013,110092,110092,110092,110092,0
03/03/2013,85308,85308,85308,85308,0
10/03/2013,98335,98335,98335,98335,0
17/03/2013,122455,122455,122455,122455,0
24/03/2013,176877,176877,176877,176877,0
31/03/2013,229203,229203,229203,229203,0
07/04/2013,152985,152985,152985,152985,0
14/04/2013,108622,108622,108622,108622,0
21/04/2013,107093,107093,107093,107093,0
28/04/2013,75031,75031,75031,75031,0
05/05/2013,85722,85722,85722,85722,0
12/05/2013,96548,96548,96548,96548,0
19/05/2013,111085,111085,111085,111085,0
26/05/2013,91682,91682,91682,91682,0
02/06/2013,129952,129952,129952,129952,0
09/06/2013,117206,117206,117206,117206,0
16/06/2013,111998,111998,111998,111998,0
23/06/2013,106282,106282,106282,106282,0
30/06/2013,104781,104781,104781,104781,0
07/07/2013,32255,32255,32255,32255,0
14/07/2013,-5813,-5813,-5813,-5813,0
21/07/2013,13745,13745,13745,13745,0
28/07/2013,-23169,-23169,-23169,-23169,0
04/08/2013,-44969,-44969,-44969,-44969,0
11/08/2013,-38807,-38807,-38807,-38807,0
18/08/2013,-47555,-47555,-47555,-47555,0
25/08/2013,-34612,-34612,-34612,-34612,0
01/09/2013,-17251,-17251,-17251,-17251,0
08/09/2013,-18689,-18689,-18689,-18689,0
15/09/2013,8446,8446,8446,8446,0
22/09/2013,-16221,-16221,-16221,-16221,0
29/09/2013,-47452,-47452,-47452,-47452,0
06/10/2013,-61572,-61572,-61572,-61572,0
13/10/2013,-75917,-75917,-75917,-75917,0
20/10/2013,-68809,-68809,-68809,-68809,0
27/10/2013,-74217,-74217,-74217,-74217,0
03/11/2013,-87427,-87427,-87427,-87427,0
10/11/2013,-84272,-84272,-84272,-84272,0
17/11/2013,-57857,-57857,-57857,-57857,0
24/11/2013,-49238,-49238,-49238,-49238,0
01/12/2013,-119896,-119896,-119896,-119896,0
08/12/2013,-102745,-102745,-102745,-102745,0
15/12/2013,-82591,-82591,-82591,-82591,0
22/12/2013,-94055,-94055,-94055,-94055,0
29/12/2013,-84606,-84606,-84606,-84606,0
05/01/2014,-90843,-90843,-90843,-90843,0
12/01/2014,-86233,-86233,-86233,-86233,0
19/01/2014,-48939,-48939,-48939,-48939,0
26/01/2014,-46388,-46388,-46388,-46388,0
02/02/2014,-40501,-40501,-40501,-40501,0
09/02/2014,11229,11229,11229,11229,0
16/02/2014,53177,53177,53177,53177,0
23/02/2014,57823,57823,57823,57823,0
02/03/2014,102380,102380,102380,102380,0
09/03/2014,175950,175950,175950,175950,0
16/03/2014,214677,214677,214677,214677,0
23/03/2014,230145,230145,230145,230145,0
30/03/2014,245033,245033,245033,245033,0
06/04/2014,283043,283043,283043,283043,0
13/04/2014,276565,276565,276565,276565,0
20/04/2014,258344,258344,258344,258344,0
27/04/2014,253519,253519,253519,253519,0
04/05/2014,274848,274848,274848,274848,0
11/05/2014,277101,277101,277101,277101,0
18/05/2014,262666,262666,262666,262666,0
25/05/2014,214504,214504,214504,214504,0
01/06/2014,187602,187602,187602,187602,0
08/06/2014,182669,182669,182669,182669,0
15/06/2014,156289,156289,156289,156289,0
22/06/2014,147749,147749,147749,147749,0
29/06/2014,124804,124804,124804,124804,0
06/07/2014,119284,119284,119284,119284,0
13/07/2014,133177,133177,133177,133177,0
20/07/2014,126018,126018,126018,126018,0
27/07/2014,101518,101518,101518,101518,0
03/08/2014,87631,87631,87631,87631,0
10/08/2014,94518,94518,94518,94518,0
17/08/2014,84054,84054,84054,84054,0
24/08/2014,81791,81791,81791,81791,0
31/08/2014,74934,74934,74934,74934,0
07/09/2014,84827,84827,84827,84827,0
14/09/2014,79952,79952,79952,79952,0
21/09/2014,87607,87607,87607,87607,0
28/09/2014,82872,82872,82872,82872,0
05/10/2014,70244,70244,70244,70244,0
12/10/2014,58274,58274,58274,58274,0
19/10/2014,84165,84165,84165,84165,0
26/10/2014,119575,119575,119575,119575,0
02/11/2014,139064,139064,139064,139064,0
09/11/2014,160170,160170,160170,160170,0
16/11/2014,185260,185260,185260,185260,0
23/11/2014,185544,185544,185544,185544,0
30/11/2014,194854,194854,194854,194854,0
07/12/2014,186611,186611,186611,186611,0
14/12/2014,216801,216801,216801,216801,0
21/12/2014,221818,221818,221818,221818,0
28/12/2014,233725,233725,233725,233725,0
04/01/2015,231298,231298,231298,231298,0
11/01/2015,221001,221001,221001,221001,0
18/01/2015,194682,194682,194682,194682,0
25/01/2015,185148,185148,185148,185148,0
01/02/2015,152415,152415,152415,152415,0
08/02/2015,96350,96350,96350,96350,0
15/02/2015,90269,90269,90269,90269,0
22/02/2015,79983,79983,79983,79983,0
01/03/2015,62886,62886,62886,62886,0
08/03/2015,34401,34401,34401,34401,0
15/03/2015,14866,14866,14866,14866,0
22/03/2015,-63058,-63058,-63058,-63058,0
29/03/2015,-20927,-20927,-20927,-20927,0
05/04/2015,-5962,-5962,-5962,-5962,0
12/04/2015,-4471,-4471,-4471,-4471,0
19/04/2015,-63138,-63138,-63138,-63138,0
26/04/2015,-79737,-79737,-79737,-79737,0
03/05/2015,-111992,-111992,-111992,-111992,0
10/05/2015,-136191,-136191,-136191,-136191,0
17/05/2015,-135960,-135960,-135960,-135960,0
24/05/2015,-155379,-155379,-155379,-155379,0
31/05/2015,-158406,-158406,-158406,-158406,0
07/06/2015,-157993,-157993,-157993,-157993,0
14/06/2015,-112254,-112254,-112254,-112254,0
21/06/2015,-151267,-151267,-151267,-151267,0
28/06/2015,-122968,-122968,-122968,-122968,0
05/07/2015,40330,40330,40330,40330,0
12/07/2015,148892,148892,148892,148892,0
19/07/2015,175295,175295,175295,175295,0
26/07/2015,247791,247791,247791,247791,0
02/08/2015,230374,230374,230374,230374,0
09/08/2015,150187,150187,150187,150187,0
16/08/2015,92153,92153,92153,92153,0
23/08/2015,70855,70855,70855,70855,0
30/08/2015,79598,79598,79598,79598,0
06/09/2015,82303,82303,82303,82303,0
13/09/2015,52199,52199,52199,52199,0
20/09/2015,71851,71851,71851,71851,0
27/09/2015,71293,71293,71293,71293,0
04/10/2015,63451,63451,63451,63451,0
11/10/2015,117478,117478,117478,117478,0
18/10/2015,91707,91707,91707,91707,0
25/10/2015,30029,30029,30029,30029,0
01/11/2015,29015,29015,29015,29015,0
08/11/2015,19860,19860,19860,19860,0
15/11/2015,-53164,-53164,-53164,-53164,0
22/11/2015,-79859,-79859,-79859,-79859,0
29/11/2015,-107894,-107894,-107894,-107894,0
06/12/2015,-83748,-83748,-83748,-83748,0
13/12/2015,-69041,-69041,-69041,-69041,0
20/12/2015,-42942,-42942,-42942,-42942,0
27/12/2015,-84818,-84818,-84818,-84818,0
03/01/2016,-140692,-140692,-140692,-140692,0
10/01/2016,-168750,-168750,-168750,-168750,0
17/01/2016,-195338,-195338,-195338,-195338,0
24/01/2016,-163153,-163153,-163153,-163153,0
31/01/2016,-91929,-91929,-91929,-91929,0
07/02/2016,-63788,-63788,-63788,-63788,0
14/02/2016,-102469,-102469,-102469,-102469,0
21/02/2016,-137563,-137563,-137563,-137563,0
28/02/2016,-138000,-138000,-138000,-138000,0
06/03/2016,-206252,-206252,-206252,-206252,0
13/03/2016,-236201,-236201,-236201,-236201,0
20/03/2016,-198258,-198258,-198258,-198258,0
27/03/2016,-163659,-163659,-163659,-163659,0
03/04/2016,-116502,-116502,-116502,-116502,0
10/04/2016,-175604,-175604,-175604,-175604,0
17/04/2016,-146384,-146384,-146384,-146384,0
24/04/2016,-29272,-29272,-29272,-29272,0
01/05/2016,74653,74653,74653,74653,0
08/05/2016,63298,63298,63298,63298,0
15/05/2016,35554,35554,35554,35554,0
22/05/2016,54077,54077,54077,54077,0
29/05/2016,74456,74456,74456,74456,0
05/06/2016,142290,142290,142290,142290,0
