Date,Open,High,Low,Last,Volume,Status
05/06/2007,40.98,0
06/06/2007,39.81,0
07/06/2007,38.8,0
08/06/2007,39.12,0
12/06/2007,41.26,0
13/06/2007,40.61,0
14/06/2007,40.88,0
15/06/2007,40.98,0
19/06/2007,45.65,0
20/06/2007,37.56,0
21/06/2007,44.34,0
22/06/2007,45.97,0
26/06/2007,40.84,0
27/06/2007,40.19,0
28/06/2007,40.2,0
29/06/2007,43.27,0
03/07/2007,35.88,0
06/07/2007,34.17,0
10/07/2007,36.81,0
11/07/2007,39.21,0
12/07/2007,39.11,0
13/07/2007,39.13,0
17/07/2007,34.07,0
18/07/2007,34.78,0
19/07/2007,34.71,0
20/07/2007,32.98,0
24/07/2007,31.14,0
25/07/2007,30.68,0
26/07/2007,28.49,0
27/07/2007,30.05,0
31/07/2007,30.65,0
01/08/2007,29.83,0
02/08/2007,29.43,0
03/08/2007,27.4,0
07/08/2007,28.8,0
08/08/2007,31.84,0
09/08/2007,33.36,0
10/08/2007,33.38,0
14/08/2007,26.61,0
15/08/2007,25.93,0
16/08/2007,25.78,0
17/08/2007,30.83,0
21/08/2007,30.13,0
22/08/2007,31.13,0
23/08/2007,33.61,0
24/08/2007,33.39,0
28/08/2007,32.6,0
29/08/2007,31.16,0
30/08/2007,31.09,0
31/08/2007,31.73,0
05/09/2007,34.78,0
06/09/2007,35.95,0
07/09/2007,35.16,0
11/09/2007,34.96,0
12/09/2007,34.8,0
13/09/2007,34.44,0
14/09/2007,32.11,0
18/09/2007,30.62,0
19/09/2007,28.35,0
20/09/2007,28.01,0
21/09/2007,31.27,0
25/09/2007,30.77,0
26/09/2007,30.53,0
27/09/2007,31.01,0
28/09/2007,31.53,0
02/10/2007,28.4,0
03/10/2007,30.67,0
04/10/2007,32.4,0
05/10/2007,31.45,0
10/10/2007,33.87,0
11/10/2007,34.6,0
12/10/2007,34.15,0
16/10/2007,29.95,0
17/10/2007,29.59,0
18/10/2007,28.89,0
19/10/2007,29.16,0
23/10/2007,29.33,0
24/10/2007,30.2,0
25/10/2007,29.03,0
26/10/2007,28.59,0
30/10/2007,35.31,0
31/10/2007,28.6,0
01/11/2007,30.13,0
02/11/2007,29.85,0
06/11/2007,31.37,0
07/11/2007,33.52,0
08/11/2007,32.5,0
09/11/2007,33.35,0
